smiles,quantified_delivery
N1CCCCC1CCOC(=O)CCCCCCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCCCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCCCCCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCCCCCCCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCCCCCCCCCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCC/C=C\CCCCCCCC,61.6639478
N1CCCCC1CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,61.6639478
N(CCOC(=O)CCCCCCC)CCNCCOC(=O)CCCCCCC,61.6639478
N(CCOC(=O)CCCCCCCCC)CCNCCOC(=O)CCCCCCCCC,61.6639478
N(CCOC(=O)CCCCCCCCCCC)CCNCCOC(=O)CCCCCCCCCCC,61.6639478
N(CCOC(=O)CCCCCCCCCCCCC)CCNCCOC(=O)CCCCCCCCCCCCC,61.6639478
N(CCOC(=O)CCCCCCCCCCCCCCC)CCNCCOC(=O)CCCCCCCCCCCCCCC,61.6639478
N(CCOC(=O)CCCCCCCCCCCCCCCCC)CCNCCOC(=O)CCCCCCCCCCCCCCCCC,61.6639478
N(CCOC(=O)CCCCCCC/C=C\CCCCCCCC)CCNCCOC(=O)CCCCCCC/C=C\CCCCCCCC,61.6639478
N(CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCNCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,246.6557912
CN1C=CN=C1CCOC(=O)CCCCCCC,61.6639478
CN1C=CN=C1CCOC(=O)CCCCCCCCC,246.6557912
CN1C=CN=C1CCOC(=O)CCCCCCCCCCC,246.6557912
CN1C=CN=C1CCOC(=O)CCCCCCCCCCCCC,61.6639478
CN1C=CN=C1CCOC(=O)CCCCCCCCCCCCCCC,61.6639478
CN1C=CN=C1CCOC(=O)CCCCCCCCCCCCCCCCC,61.6639478
CN1C=CN=C1CCOC(=O)CCCCCCC/C=C\CCCCCCCC,246.6557912
CN1C=CN=C1CCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,369.9836868
NCCNCCOC(=O)CCCCCCC,369.9836868
NCCNCCOC(=O)CCCCCCCCC,369.9836868
NCCNCCOC(=O)CCCCCCCCCCC,1788.254486
NCCNCCOC(=O)CCCCCCCCCCCCC,1294.942904
NCCNCCOC(=O)CCCCCCCCCCCCCCC,369.9836868
NCCNCCOC(=O)CCCCCCCCCCCCCCCCC,616.639478
NCCNCCOC(=O)CCCCCCC/C=C\CCCCCCCC,1726.590538
NCCNCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1726.590538
C1=NC=CN1CCCOC(=O)CCCCCCC,61.6639478
C1=NC=CN1CCCOC(=O)CCCCCCCCC,61.6639478
C1=NC=CN1CCCOC(=O)CCCCCCCCCCC,1294.942904
C1=NC=CN1CCCOC(=O)CCCCCCCCCCCCC,369.9836868
C1=NC=CN1CCCOC(=O)CCCCCCCCCCCCCCC,246.6557912
C1=NC=CN1CCCOC(=O)CCCCCCCCCCCCCCCCC,61.6639478
C1=NC=CN1CCCOC(=O)CCCCCCC/C=C\CCCCCCCC,801.6313214
C1=NC=CN1CCCOC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1294.942904
N(CC(C)OC(=O)CCCCCCC)(CC(C)OC(=O)CCCCCCC)CC(C)OC(=O)CCCCCCC,616.639478
N(CC(C)OC(=O)CCCCCCCCC)(CC(C)OC(=O)CCCCCCCCC)CC(C)OC(=O)CCCCCCCCC,1294.942904
N(CC(C)OC(=O)CCCCCCCCCCC)(CC(C)OC(=O)CCCCCCCCCCC)CC(C)OC(=O)CCCCCCCCCCC,6289.722675
N(CC(C)OC(=O)CCCCCCCCCCCCC)(CC(C)OC(=O)CCCCCCCCCCCCC)CC(C)OC(=O)CCCCCCCCCCCCC,5426.427406
N(CC(C)OC(=O)CCCCCCCCCCCCCCC)(CC(C)OC(=O)CCCCCCCCCCCCCCC)CC(C)OC(=O)CCCCCCCCCCCCCCC,2343.230016
N(CC(C)OC(=O)CCCCCCCCCCCCCCCCC)(CC(C)OC(=O)CCCCCCCCCCCCCCCCC)CC(C)OC(=O)CCCCCCCCCCCCCCCCC,3946.492659
N(CC(C)OC(=O)CCCCCCC/C=C\CCCCCCCC)(CC(C)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC(C)OC(=O)CCCCCCC/C=C\CCCCCCCC,5673.083197
N(CC(C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)(CC(C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CC(C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,6721.37031
