smiles,quantified_delivery
CN(C)CCCN(C(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C(CC)CCCC)C(=O)NCCCCCCCCCCCCCC,7.62
CN(C)CCCN(C(=O)CCSSCCCCCCCCCCCC)C(C(CC)CCCC)C(=O)NCCCCCCCC/C=C\CCCCCCCC,8.38
CN(C)CCCN(C(=O)CCC(=O)OC1CC2=CCC3C4CCC(C(C)CCCC(C)C)C4(C)CCC3C2CC1)C(C(CC)CCCC)C(=O)NCCCCCCCC/C=C\CCCCCCCC,5.26
CN(C)CCCN(C(=O)CCCCCCCCCCCCCCCCC)C(C(C)C)C(=O)NCCN(C)CCNC(=O)C(C(C)C)N(CCCN(C)C)C(=O)CCCCCCCCCCCCCCCCC,5.17
CN(C)CCCN(C(=O)CCCCCCCC/C=C\CCCCCCC)C(C(C)C)C(=O)NCCN(C)CCNC(=O)C(C(C)C)N(CCCN(C)C)C(=O)CCCCCCCC/C=C\CCCCCCC,5.15
CN(C)CCCN(C(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C(C)C)C(=O)NCCN(C)CCNC(=O)C(C(C)C)N(CCCN(C)C)C(=O)CCCCCCC/C=C\C/C=C\CCCCC,4.6
CN(C)CCCN(C(=O)CCCCCCCCCCCCCCCCC)C(C(CC)CCCC)C(=O)NCCN(C)CCNC(=O)C(C(CC)CCCC)N(CCCN(C)C)C(=O)CCCCCCCCCCCCCCCCC,4.32
CN(C)CCCN(C(=O)CCCCCCCC/C=C\CCCCCCC)C(C(CC)CCCC)C(=O)NCCN(C)CCNC(=O)C(C(CC)CCCC)N(CCCN(C)C)C(=O)CCCCCCCC/C=C\CCCCCCC,3.94
CN(C)CCCN(C(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(C(CC)CCCC)C(=O)NCCN(C)CCNC(=O)C(C(CC)CCCC)N(CCCN(C)C)C(=O)CCCCCCC/C=C\C/C=C\CCCCC,5.12
CN(C)CCCN(C(=O)CCCCCCCCCCCCCCCCC)C(C1CC1)C(=O)NCCN(C)CCNC(=O)C(C2CC2)N(CCCN(C)C)C(=O)CCCCCCCCCCCCCCCCC,3.95
